employee_id,task_id,task_type,task_given_date,days_to_deadline,priority,original_completed_days,actual_hours_to_complete,is_completed,rating,perceived_difficulty,primary_skill_matching,secondary_skill_matching,ternary_skill_matching,volume_metric,dependency_score,error_risk
EMP_015,TSK_0142551,Data Pipeline,2025-04-17,12,Medium,,,0,,1,0.65,0.28,0.14,2,1,3
EMP_015,TSK_0142552,Data Pipeline,2025-11-13,20,Medium,,,0,,3,0.59,0.28,0.12,4,2,2
EMP_015,TSK_0142553,Data Pipeline,2025-10-12,15,Low,4.8,31.2,1,4.2,2,0.62,0.26,0.04,3,3,2
EMP_015,TSK_0142554,Documentation,2024-06-04,17,Medium,8.2,54.7,1,4.1,4,0.88,0.19,0.06,4,1,2
EMP_015,TSK_0142555,Code Review,2026-02-07,17,Low,,,0,,0,0.91,0.49,0.27,3,0,0
EMP_015,TSK_0142556,Bug Fix,2025-09-30,14,Medium,1.7,10.3,1,5.0,1,0.58,0.26,0.06,1,3,1
EMP_015,TSK_0142557,Feature Development,2025-09-16,19,Medium,7.7,47.0,1,4.5,3,0.99,0.24,0.02,4,1,2
EMP_015,TSK_0142558,Code Review,2026-01-20,10,Medium,0.6,6.0,1,5.0,0,0.57,0.33,0.15,1,0,0
EMP_015,TSK_0142559,Feature Development,2025-08-12,20,Low,,,0,,4,0.92,0.3,0.09,3,3,2
EMP_015,TSK_0142560,Documentation,2024-09-18,16,Medium,1.5,11.3,1,5.0,0,0.72,0.61,0.22,1,0,0
EMP_015,TSK_0142561,Bug Fix,2025-04-15,23,Low,3.7,19.0,1,5.0,1,0.82,0.39,0.14,2,1,0
EMP_015,TSK_0142562,System Maintenance,2025-02-17,9,Critical,,,0,,3,0.67,0.47,0.21,5,3,2
EMP_015,TSK_0142563,Feature Development,2025-09-07,11,High,4.6,30.2,1,4.0,2,0.65,0.53,0.08,3,1,3
EMP_015,TSK_0142564,Code Review,2025-10-03,23,Low,4.6,28.5,1,3.8,2,0.73,0.47,0.1,3,2,3
EMP_015,TSK_0142565,Feature Development,2024-06-13,20,Low,0.7,10.2,1,5.0,2,0.76,0.3,0.11,1,1,2
EMP_015,TSK_0142566,Documentation,2024-03-08,27,Low,6.6,47.6,1,4.7,3,0.75,0.57,0.06,4,3,3
EMP_015,TSK_0142567,Bug Fix,2024-10-16,16,Medium,0.7,7.3,1,5.0,0,0.86,0.36,0.11,1,2,1
EMP_015,TSK_0142568,Feature Development,2025-07-26,20,Low,2.9,19.8,1,5.0,2,0.69,0.41,0.21,2,3,1
EMP_015,TSK_0142569,Code Review,2026-05-17,16,Medium,,,0,,2,0.84,0.29,0.19,3,3,2
EMP_015,TSK_0142570,Bug Fix,2024-07-07,27,Low,9.8,67.8,1,4.2,4,0.91,0.66,0.1,5,3,3
EMP_015,TSK_0142571,Code Review,2024-04-24,18,Medium,6.1,35.2,1,4.5,3,0.82,0.24,0.14,3,3,2
EMP_015,TSK_0142572,Documentation,2025-01-14,18,Medium,7.3,48.6,1,4.5,3,0.88,0.15,0.13,4,2,1
EMP_015,TSK_0142573,System Maintenance,2024-05-17,21,Low,3.7,22.1,1,4.8,2,0.88,0.49,0.22,2,2,2
EMP_015,TSK_0142574,System Maintenance,2024-10-27,21,Low,,,0,,1,0.82,0.3,0.14,2,1,0
EMP_015,TSK_0142575,Feature Development,2024-04-10,8,High,4.2,22.2,1,3.3,3,0.34,0.22,0.03,2,2,1
EMP_015,TSK_0142576,Documentation,2024-12-14,11,Medium,0.9,5.9,1,5.0,1,0.93,0.81,0.3,1,2,0
EMP_015,TSK_0142577,Bug Fix,2024-04-14,22,Low,5.4,37.7,1,4.9,3,0.53,0.07,0.04,3,2,1
EMP_015,TSK_0142578,Documentation,2025-01-02,20,Low,,,0,,1,0.75,0.35,0.14,2,2,2
EMP_015,TSK_0142579,Feature Development,2024-04-25,17,Low,1.9,11.4,1,5.0,1,0.77,0.4,0.19,1,3,0
EMP_015,TSK_0142580,Bug Fix,2025-05-20,17,Medium,6.6,41.3,1,2.5,4,0.53,0.2,0.05,3,2,4
EMP_015,TSK_0142581,Bug Fix,2026-03-02,13,Low,,,0,,3,0.65,0.3,0.15,2,3,3
EMP_015,TSK_0142582,Code Review,2025-04-27,22,Low,3.8,23.6,1,5.0,3,0.57,0.16,0.08,2,2,2
EMP_015,TSK_0142583,Bug Fix,2024-07-25,18,Low,0.5,8.2,1,5.0,2,0.3,0.24,0.05,1,2,2
EMP_015,TSK_0142584,Code Review,2024-09-28,4,Critical,1.7,14.5,1,4.0,3,0.71,0.47,0.06,1,4,3
EMP_015,TSK_0142585,Code Review,2025-11-24,9,Medium,,,0,,2,0.69,0.47,0.21,1,3,2
EMP_015,TSK_0142586,Code Review,2026-04-06,8,Critical,7.3,46.4,1,2.7,3,0.34,0.12,0.04,4,3,3
EMP_015,TSK_0142587,Bug Fix,2026-05-28,7,High,4.1,23.6,1,4.1,3,0.45,0.15,0.02,2,2,3
EMP_015,TSK_0142588,Bug Fix,2026-03-21,8,High,,,0,,2,0.45,0.24,0.05,2,2,2
EMP_015,TSK_0142589,Documentation,2025-02-05,12,High,6.3,41.2,1,3.9,2,0.75,0.31,0.08,4,1,2
EMP_015,TSK_0142590,System Maintenance,2024-12-30,21,Low,10.2,62.1,1,3.8,3,0.67,0.53,0.26,5,4,4
EMP_015,TSK_0142591,Feature Development,2025-03-26,19,Medium,,,0,,4,0.86,0.46,0.04,5,2,3
EMP_015,TSK_0142592,Feature Development,2025-03-10,14,Medium,6.0,39.2,1,3.6,4,0.32,0.22,0.06,3,1,3
EMP_015,TSK_0142593,Data Pipeline,2025-08-22,11,Medium,1.4,9.0,1,5.0,0,0.83,0.34,0.07,1,1,1
EMP_015,TSK_0142594,Bug Fix,2026-04-16,11,High,5.0,29.6,1,3.8,2,0.88,0.61,0.38,3,2,2
EMP_015,TSK_0142595,Feature Development,2026-03-04,17,Medium,5.9,34.9,1,3.7,3,0.75,0.55,0.16,3,2,3
EMP_015,TSK_0142596,Feature Development,2024-12-25,12,Medium,,,0,,3,0.65,0.15,0.03,3,2,2
EMP_015,TSK_0142597,Bug Fix,2024-12-01,23,Low,3.3,19.9,1,5.0,2,0.38,0.1,0.01,2,1,2
EMP_015,TSK_0142598,Code Review,2025-02-28,16,Medium,,,0,,2,0.44,0.12,0.01,2,4,2
EMP_015,TSK_0142599,Code Review,2025-05-28,24,Low,4.5,27.1,1,5.0,1,0.85,0.29,0.07,3,2,2
EMP_015,TSK_0142600,Data Pipeline,2025-02-23,18,Medium,10.2,66.4,1,2.9,4,0.54,0.3,0.04,5,2,3
EMP_015,TSK_0142601,Code Review,2024-12-24,13,Medium,3.6,18.8,1,4.7,1,0.82,0.41,0.12,2,1,2
EMP_015,TSK_0142602,Bug Fix,2025-04-08,10,Medium,1.1,10.2,1,5.0,3,0.31,0.15,0.07,1,2,3
EMP_015,TSK_0142603,Bug Fix,2024-07-31,21,Low,,,0,,2,0.62,0.27,0.04,2,1,3
EMP_015,TSK_0142604,Bug Fix,2025-10-22,20,Low,7.3,42.7,1,4.9,2,0.79,0.58,0.21,4,3,1
EMP_015,TSK_0142605,Feature Development,2024-10-16,10,High,2.4,21.5,1,4.4,2,0.7,0.3,0.06,2,2,2
EMP_015,TSK_0142606,Feature Development,2024-08-29,10,High,,,0,,5,0.87,0.51,0.11,4,2,2
EMP_015,TSK_0142607,Documentation,2025-05-23,18,Medium,6.7,42.9,1,3.4,3,0.56,0.24,0.06,4,2,3
EMP_015,TSK_0142608,Bug Fix,2024-10-23,17,Low,2.0,9.8,1,5.0,2,0.77,0.43,0.07,1,3,2
EMP_015,TSK_0142609,Code Review,2024-03-23,9,High,4.7,33.1,1,4.3,2,0.69,0.21,0.05,3,2,2
EMP_015,TSK_0142610,Code Review,2025-05-18,12,Medium,3.8,29.7,1,5.0,1,0.9,0.64,0.28,3,2,0
EMP_015,TSK_0142611,Code Review,2026-01-14,3,Critical,1.4,11.4,1,4.2,2,0.86,0.42,0.04,1,3,2
EMP_015,TSK_0142612,Bug Fix,2025-04-26,16,Medium,5.8,39.7,1,3.9,4,0.61,0.31,0.09,3,2,3
EMP_015,TSK_0142613,Data Pipeline,2025-07-25,12,Low,1.5,12.6,1,5.0,2,0.72,0.36,0.04,1,3,0
EMP_015,TSK_0142614,Feature Development,2026-02-21,19,Low,4.0,30.8,1,5.0,2,0.89,0.5,0.07,3,3,1
EMP_015,TSK_0142615,Feature Development,2024-09-30,18,Low,,,0,,3,0.49,0.29,0.13,3,2,2
EMP_015,TSK_0142616,Documentation,2024-02-04,22,Low,4.8,31.9,1,4.7,2,0.64,0.37,0.11,3,1,3
EMP_015,TSK_0142617,Documentation,2026-05-11,14,Medium,3.0,21.5,1,4.3,2,0.8,0.27,0.07,2,3,3
EMP_015,TSK_0142618,Feature Development,2024-09-12,21,Low,,,0,,3,0.66,0.41,0.02,4,1,2
EMP_015,TSK_0142619,Bug Fix,2025-04-03,26,Low,6.9,46.3,1,4.2,3,0.92,0.85,0.08,4,1,3
EMP_015,TSK_0142620,Data Pipeline,2024-11-11,15,Medium,7.2,45.7,1,3.3,3,0.46,0.25,0.1,4,4,3
EMP_015,TSK_0142621,Documentation,2025-03-08,17,Low,3.0,20.0,1,4.2,2,0.91,0.46,0.02,2,2,2
EMP_015,TSK_0142622,Code Review,2025-12-09,16,Low,,,0,,2,0.74,0.29,0.11,3,3,2
EMP_015,TSK_0142623,System Maintenance,2024-08-21,18,Medium,,,0,,2,0.7,0.36,0.02,2,0,2
EMP_015,TSK_0142624,Bug Fix,2024-09-02,21,Low,,,0,,3,0.6,0.33,0.07,3,1,3
EMP_015,TSK_0142625,Bug Fix,2024-02-23,20,Low,1.6,8.8,1,5.0,0,0.83,0.45,0.22,1,2,1
EMP_015,TSK_0142626,System Maintenance,2025-11-25,11,Medium,,,0,,2,0.72,0.29,0.06,2,1,1
EMP_015,TSK_0142627,Data Pipeline,2025-12-14,12,Medium,,,0,,1,0.72,0.32,0.09,1,0,0
EMP_015,TSK_0142628,Bug Fix,2024-06-04,8,High,4.6,27.8,1,2.9,1,0.75,0.39,0.26,3,2,3
EMP_015,TSK_0142629,Feature Development,2024-02-12,9,High,4.5,33.4,1,4.1,2,0.9,0.51,0.36,3,4,1
EMP_015,TSK_0142630,Code Review,2024-02-28,16,Low,2.9,22.0,1,4.9,2,0.56,0.16,0.05,2,1,2
EMP_015,TSK_0142631,Code Review,2024-08-04,19,Low,3.5,22.4,1,5.0,2,0.58,0.35,0.18,2,2,2
EMP_015,TSK_0142632,Feature Development,2026-02-01,12,Medium,3.5,21.7,1,4.3,3,0.94,0.41,0.2,2,2,3
EMP_015,TSK_0142633,Bug Fix,2025-04-06,3,Critical,1.3,6.6,1,4.1,0,0.97,0.56,0.27,1,1,1
EMP_015,TSK_0142634,Code Review,2026-04-10,10,Medium,1.3,11.5,1,5.0,0,0.8,0.34,0.24,1,1,0
EMP_015,TSK_0142635,Code Review,2024-12-27,8,High,3.2,21.2,1,4.3,2,0.69,0.33,0.13,2,2,0
EMP_015,TSK_0142636,Feature Development,2026-05-05,5,Critical,3.1,16.0,1,3.5,1,0.8,0.66,0.37,2,1,1
EMP_015,TSK_0142637,Bug Fix,2024-02-28,5,Critical,3.3,21.7,1,4.0,2,0.85,0.57,0.04,2,1,1
EMP_015,TSK_0142638,Code Review,2025-09-24,17,Low,6.6,37.4,1,3.8,3,0.41,0.22,0.06,3,3,2
EMP_015,TSK_0142639,Feature Development,2024-09-27,11,Medium,3.7,14.8,1,4.5,0,0.89,0.48,0.15,2,3,3
EMP_015,TSK_0142640,Bug Fix,2024-10-13,14,Medium,5.3,32.6,1,3.6,3,0.83,0.3,0.06,3,1,1
EMP_015,TSK_0142641,Documentation,2025-10-02,15,High,,,0,,5,0.81,0.56,0.28,5,2,3
EMP_015,TSK_0142642,Code Review,2025-09-27,16,Medium,4.0,26.8,1,4.4,1,0.69,0.39,0.18,3,2,3
EMP_015,TSK_0142643,Documentation,2026-02-05,9,High,4.9,31.1,1,4.6,2,0.79,0.23,0.12,3,0,1
EMP_015,TSK_0142644,Feature Development,2025-02-21,15,Medium,3.7,24.4,1,4.3,3,0.3,0.08,0.03,2,2,2
EMP_015,TSK_0142645,Bug Fix,2025-04-25,14,Medium,1.1,9.9,1,5.0,3,0.37,0.21,0.09,1,3,4
EMP_015,TSK_0142646,Code Review,2024-12-26,14,Medium,,,0,,1,0.7,0.19,0.01,2,3,1
EMP_015,TSK_0142647,Code Review,2026-04-20,8,High,4.4,36.2,1,3.2,3,0.56,0.31,0.04,3,3,3
EMP_015,TSK_0142648,Documentation,2026-03-26,16,Low,,,0,,1,0.61,0.52,0.29,1,1,1
EMP_015,TSK_0142649,Code Review,2024-02-11,3,Critical,,,0,,0,0.81,0.41,0.07,1,2,2
EMP_015,TSK_0142650,Documentation,2024-08-30,4,Critical,,,0,,1,0.5,0.09,0.01,2,1,2
EMP_015,TSK_0142651,Code Review,2024-04-06,11,High,,,0,,3,0.64,0.28,0.09,3,3,2
EMP_015,TSK_0142652,Code Review,2025-05-15,16,Medium,5.0,31.4,1,4.2,2,0.71,0.41,0.33,3,3,1
EMP_015,TSK_0142653,Bug Fix,2024-02-12,23,Low,2.4,19.5,1,5.0,2,0.93,0.54,0.26,2,2,3
EMP_015,TSK_0142654,Data Pipeline,2024-07-12,8,High,0.5,6.6,1,5.0,0,0.72,0.5,0.22,1,2,0
EMP_015,TSK_0142655,Bug Fix,2024-07-29,22,Low,5.1,28.7,1,4.2,3,0.22,0.13,0.0,2,2,2
EMP_015,TSK_0142656,Documentation,2024-10-11,12,Medium,4.7,30.9,1,3.9,2,0.71,0.36,0.09,3,4,2
EMP_015,TSK_0142657,Feature Development,2024-01-11,12,Medium,4.0,25.7,1,3.6,3,0.78,0.35,0.13,2,2,2
EMP_015,TSK_0142658,Data Pipeline,2024-06-09,12,Medium,1.7,9.4,1,5.0,2,0.73,0.4,0.25,1,2,0
EMP_015,TSK_0142659,Feature Development,2024-05-22,19,Low,7.4,48.1,1,4.6,3,0.79,0.53,0.23,4,1,1
EMP_015,TSK_0142660,System Maintenance,2026-02-08,22,Low,,,0,,4,0.26,0.13,0.06,4,4,5
EMP_015,TSK_0142661,Documentation,2026-04-02,16,Medium,,,0,,1,0.5,0.09,0.01,2,1,3
EMP_015,TSK_0142662,Code Review,2024-10-12,14,Medium,,,0,,2,0.84,0.69,0.34,2,1,3
EMP_015,TSK_0142663,System Maintenance,2025-07-19,14,Medium,3.3,23.3,1,4.9,3,0.62,0.26,0.03,2,2,2
EMP_015,TSK_0142664,Code Review,2024-03-28,13,Medium,1.8,9.8,1,5.0,1,0.69,0.36,0.18,1,2,0
EMP_015,TSK_0142665,Feature Development,2024-04-25,5,Critical,3.0,21.3,1,3.7,3,0.86,0.26,0.15,2,2,1
EMP_015,TSK_0142666,Documentation,2024-07-12,5,Critical,3.6,21.5,1,3.8,2,0.89,0.48,0.26,2,2,1
EMP_015,TSK_0142667,Bug Fix,2025-09-28,19,Medium,4.5,30.3,1,5.0,1,0.83,0.39,0.13,3,2,2
EMP_015,TSK_0142668,Code Review,2024-10-01,3,Critical,1.1,8.2,1,4.2,2,0.55,0.14,0.05,1,0,2
EMP_015,TSK_0142669,Data Pipeline,2025-10-08,20,Low,4.6,31.2,1,4.7,2,0.94,0.57,0.07,3,3,2
EMP_015,TSK_0142670,Feature Development,2024-12-03,14,Medium,8.6,51.0,1,4.4,4,0.86,0.36,0.13,4,2,2
EMP_015,TSK_0142671,Feature Development,2026-02-27,17,Medium,,,0,,3,0.61,0.49,0.09,5,2,2
EMP_015,TSK_0142672,Feature Development,2025-05-21,17,Low,,,0,,2,0.82,0.51,0.01,3,2,3
EMP_015,TSK_0142673,Documentation,2024-10-30,17,Low,1.0,9.3,1,5.0,1,0.61,0.26,0.07,1,2,1
EMP_015,TSK_0142674,Feature Development,2025-02-12,15,Medium,5.1,29.1,1,4.7,2,0.72,0.66,0.23,3,2,2
EMP_015,TSK_0142675,Data Pipeline,2026-05-04,20,Low,1.3,7.6,1,5.0,2,0.66,0.21,0.07,1,0,0
EMP_015,TSK_0142676,Code Review,2026-01-19,4,Critical,0.7,8.2,1,5.0,0,0.95,0.29,0.06,1,1,0
EMP_015,TSK_0142677,System Maintenance,2026-05-05,16,Medium,1.0,8.4,1,5.0,2,0.37,0.24,0.04,1,3,3
EMP_015,TSK_0142678,System Maintenance,2024-05-11,25,Low,,,0,,4,0.7,0.24,0.02,5,1,2
EMP_015,TSK_0142679,Feature Development,2026-03-15,15,Medium,0.9,6.6,1,5.0,0,0.57,0.34,0.06,1,3,2
EMP_015,TSK_0142680,Data Pipeline,2024-07-30,16,Medium,4.2,24.4,1,4.0,2,0.53,0.35,0.13,2,2,1
EMP_015,TSK_0142681,Bug Fix,2026-02-12,15,Medium,0.8,6.0,1,5.0,0,0.85,0.47,0.24,1,1,1
EMP_015,TSK_0142682,Feature Development,2024-10-25,10,High,,,0,,4,0.71,0.5,0.22,4,4,3
EMP_015,TSK_0142683,Documentation,2026-04-30,14,Medium,0.5,5.9,1,5.0,0,0.77,0.58,0.18,1,1,1
EMP_015,TSK_0142684,Bug Fix,2025-04-15,10,Medium,,,0,,2,0.32,0.26,0.15,1,2,3
EMP_015,TSK_0142685,Code Review,2024-01-12,5,High,1.7,8.8,1,5.0,1,0.95,0.25,0.02,1,1,0
EMP_015,TSK_0142686,Documentation,2025-08-27,5,Critical,3.3,19.8,1,3.9,2,0.74,0.45,0.33,2,1,2
EMP_015,TSK_0142687,Documentation,2024-07-14,17,Medium,3.8,21.5,1,5.0,3,0.81,0.57,0.14,2,1,1
EMP_015,TSK_0142688,Documentation,2025-05-03,16,Low,3.4,18.2,1,4.3,1,0.72,0.53,0.12,2,3,2
EMP_015,TSK_0142689,Bug Fix,2024-12-04,11,Medium,1.6,11.0,1,5.0,2,0.66,0.32,0.01,1,1,0
EMP_015,TSK_0142690,Feature Development,2024-05-05,15,Low,,,0,,3,0.76,0.14,0.04,2,3,2
EMP_015,TSK_0142691,Documentation,2024-12-23,24,Low,5.0,34.3,1,3.6,3,0.76,0.26,0.12,3,3,4
EMP_015,TSK_0142692,Code Review,2024-08-29,5,High,1.2,7.4,1,5.0,1,0.56,0.17,0.09,1,1,1
EMP_015,TSK_0142693,Bug Fix,2025-04-27,16,Low,4.3,20.4,1,5.0,2,0.62,0.47,0.1,2,1,1
EMP_015,TSK_0142694,System Maintenance,2025-04-20,7,High,,,0,,3,0.64,0.23,0.03,1,2,3
EMP_015,TSK_0142695,Bug Fix,2024-11-04,8,High,5.4,37.2,1,4.5,2,0.66,0.28,0.06,3,3,2
EMP_015,TSK_0142696,Code Review,2025-10-25,22,Low,,,0,,3,0.45,0.19,0.14,3,2,3
EMP_015,TSK_0142697,Bug Fix,2025-07-20,12,Medium,1.4,10.3,1,5.0,1,0.74,0.43,0.1,1,1,2
EMP_015,TSK_0142698,Data Pipeline,2025-02-17,14,Medium,,,0,,2,0.68,0.26,0.06,1,2,2
EMP_015,TSK_0142699,Code Review,2024-09-25,12,Medium,,,0,,3,0.62,0.32,0.09,3,3,3
EMP_015,TSK_0142700,Feature Development,2025-08-06,21,Low,8.2,56.2,1,2.7,4,0.63,0.41,0.12,4,3,4
EMP_015,TSK_0142701,Documentation,2024-04-07,9,Medium,1.0,9.2,1,5.0,2,0.44,0.14,0.02,1,3,3
EMP_015,TSK_0142702,Feature Development,2024-06-20,5,Critical,3.6,22.8,1,3.2,2,0.95,0.51,0.18,2,2,3
EMP_015,TSK_0142703,Bug Fix,2025-11-09,7,High,1.1,7.2,1,5.0,0,0.92,0.56,0.31,1,2,1
EMP_015,TSK_0142704,Bug Fix,2025-02-22,17,Low,3.8,21.1,1,4.4,2,0.74,0.43,0.1,2,3,3
EMP_015,TSK_0142705,Bug Fix,2024-10-09,9,Critical,8.7,50.9,1,2.5,4,0.44,0.32,0.16,4,2,2
EMP_015,TSK_0142706,Bug Fix,2026-04-06,7,High,,,0,,3,0.79,0.41,0.08,2,3,3
EMP_015,TSK_0142707,System Maintenance,2024-10-10,24,Low,2.1,14.3,1,5.0,1,0.87,0.43,0.1,2,2,0
EMP_015,TSK_0142708,Bug Fix,2025-12-03,17,Low,3.5,24.6,1,5.0,3,0.94,0.5,0.18,2,3,2
EMP_015,TSK_0142709,Code Review,2024-09-15,13,Medium,2.3,17.3,1,4.6,1,0.4,0.12,0.04,2,1,2
EMP_015,TSK_0142710,Documentation,2025-07-15,8,High,4.7,29.7,1,3.8,2,0.8,0.42,0.04,3,2,1
EMP_015,TSK_0142711,Documentation,2026-03-08,21,Medium,8.3,56.0,1,3.7,5,0.54,0.24,0.04,4,1,2
EMP_015,TSK_0142712,Feature Development,2025-06-14,17,Medium,3.0,20.2,1,5.0,2,0.8,0.53,0.14,2,1,1
EMP_015,TSK_0142713,Code Review,2025-12-31,12,High,11.2,71.6,1,3.5,4,0.58,0.27,0.1,5,2,2
EMP_015,TSK_0142714,Bug Fix,2024-05-12,15,Medium,3.4,22.8,1,5.0,2,0.88,0.38,0.23,2,1,0
EMP_015,TSK_0142715,Bug Fix,2024-10-07,6,Critical,,,0,,2,0.75,0.42,0.25,2,3,2
EMP_015,TSK_0142716,Bug Fix,2025-10-31,4,Critical,0.5,7.4,1,5.0,1,0.65,0.21,0.03,1,1,2
EMP_015,TSK_0142717,Bug Fix,2024-11-21,24,Low,4.0,31.1,1,5.0,2,0.93,0.34,0.24,3,2,1
EMP_015,TSK_0142718,Bug Fix,2024-07-04,22,Low,,,0,,4,0.73,0.2,0.08,4,3,3
EMP_015,TSK_0142719,Feature Development,2025-09-29,15,Medium,1.2,4.5,1,5.0,0,0.67,0.29,0.05,1,2,0
EMP_015,TSK_0142720,Code Review,2024-10-29,9,High,0.6,8.9,1,5.0,1,0.77,0.15,0.03,1,1,2
EMP_015,TSK_0142721,Bug Fix,2025-04-23,18,Medium,3.6,20.7,1,5.0,3,0.78,0.67,0.3,2,3,3
EMP_015,TSK_0142722,Feature Development,2025-08-01,5,High,,,0,,0,0.88,0.26,0.03,1,1,0
EMP_015,TSK_0142723,Data Pipeline,2024-05-21,18,Medium,6.0,38.8,1,3.9,3,0.53,0.29,0.07,3,2,3
EMP_015,TSK_0142724,Documentation,2025-01-03,20,Low,3.5,17.2,1,5.0,1,0.77,0.5,0.11,2,2,0
EMP_015,TSK_0142725,Bug Fix,2025-06-14,15,Medium,1.7,14.1,1,5.0,0,0.76,0.43,0.06,2,0,0
EMP_015,TSK_0142726,Bug Fix,2025-12-19,8,High,2.2,18.4,1,4.4,2,0.75,0.56,0.16,2,2,3
EMP_015,TSK_0142727,System Maintenance,2025-09-08,17,Low,,,0,,4,0.59,0.33,0.12,2,1,2
EMP_015,TSK_0142728,Feature Development,2026-03-28,9,Critical,,,0,,3,0.77,0.6,0.07,4,2,2
EMP_015,TSK_0142729,Bug Fix,2025-08-28,6,Critical,3.9,28.3,1,4.3,1,0.89,0.65,0.06,3,2,1
EMP_015,TSK_0142730,Feature Development,2025-04-02,10,Critical,10.8,73.1,1,3.2,5,0.84,0.47,0.27,5,4,2
EMP_015,TSK_0142731,Documentation,2025-09-11,15,Low,6.5,43.8,1,3.4,5,0.39,0.2,0.06,3,3,4
EMP_015,TSK_0142732,System Maintenance,2024-06-11,18,Medium,8.0,49.5,1,3.8,2,0.82,0.46,0.26,5,2,2
EMP_015,TSK_0142733,Documentation,2024-11-18,21,Low,5.8,40.1,1,3.2,2,0.61,0.34,0.18,4,3,3
EMP_015,TSK_0142734,Feature Development,2025-08-04,8,High,2.2,19.6,1,4.4,2,0.94,0.71,0.19,2,1,1
EMP_015,TSK_0142735,System Maintenance,2024-06-04,15,Medium,4.1,29.3,1,4.8,1,0.91,0.42,0.3,3,1,0
EMP_015,TSK_0142736,Bug Fix,2025-08-22,11,Medium,2.5,11.9,1,5.0,1,0.55,0.34,0.02,1,0,0
EMP_015,TSK_0142737,Feature Development,2024-05-24,21,Medium,,,0,,3,0.68,0.23,0.04,4,2,1
EMP_015,TSK_0142738,Feature Development,2024-01-07,11,High,6.5,40.9,1,4.0,2,0.76,0.26,0.05,4,2,2
EMP_015,TSK_0142739,Code Review,2026-05-21,16,Low,2.8,17.0,1,4.4,1,0.74,0.49,0.1,2,1,2
EMP_015,TSK_0142740,Bug Fix,2024-12-28,16,Medium,0.8,8.5,1,5.0,0,0.83,0.56,0.16,1,2,0
EMP_015,TSK_0142741,Code Review,2025-07-19,11,High,6.7,41.3,1,4.0,2,0.64,0.22,0.15,4,2,2
EMP_015,TSK_0142742,Code Review,2024-02-22,9,Medium,0.9,10.2,1,5.0,2,0.68,0.48,0.07,1,2,1
EMP_015,TSK_0142743,Code Review,2025-02-24,11,Medium,2.1,9.3,1,5.0,1,0.93,0.63,0.43,1,2,1
EMP_015,TSK_0142744,Bug Fix,2026-04-09,18,Medium,5.9,34.0,1,5.0,3,0.87,0.27,0.15,3,3,1
EMP_015,TSK_0142745,Documentation,2024-09-24,13,High,9.2,59.9,1,3.8,5,0.69,0.34,0.09,4,4,3
EMP_015,TSK_0142746,System Maintenance,2026-03-13,13,Medium,4.7,33.8,1,4.8,3,0.66,0.37,0.17,3,2,1
EMP_015,TSK_0142747,Feature Development,2024-04-30,7,High,2.4,17.8,1,4.5,1,0.69,0.31,0.09,2,2,1
EMP_015,TSK_0142748,Bug Fix,2025-08-27,9,High,,,0,,2,0.77,0.46,0.12,2,3,4
EMP_015,TSK_0142749,System Maintenance,2025-05-12,12,High,,,0,,2,0.82,0.31,0.23,3,2,1
EMP_015,TSK_0142750,Bug Fix,2024-05-09,17,Medium,3.5,19.6,1,5.0,2,0.73,0.44,0.02,2,1,1
EMP_015,TSK_0142751,Code Review,2025-08-02,16,Medium,4.5,29.0,1,4.7,2,0.85,0.59,0.16,3,1,1
EMP_015,TSK_0142752,Documentation,2024-04-01,17,Medium,4.8,32.3,1,4.3,3,0.79,0.75,0.33,3,3,2
EMP_015,TSK_0142753,Bug Fix,2024-09-04,23,Low,3.7,22.2,1,5.0,2,0.5,0.18,0.05,2,3,3
EMP_015,TSK_0142754,Data Pipeline,2025-12-25,16,Medium,8.4,57.8,1,3.2,4,0.67,0.2,0.05,4,2,3
EMP_015,TSK_0142755,Documentation,2025-11-29,13,Medium,1.5,9.6,1,5.0,1,0.74,0.06,0.03,1,2,1
EMP_015,TSK_0142756,Documentation,2026-05-12,15,Low,4.4,27.3,1,4.6,3,0.72,0.15,0.04,2,4,2
EMP_015,TSK_0142757,Bug Fix,2025-05-20,14,Medium,,,0,,2,0.76,0.58,0.05,4,3,3
EMP_015,TSK_0142758,Feature Development,2026-01-22,9,High,5.9,36.5,1,3.6,3,0.62,0.44,0.28,3,2,3
EMP_015,TSK_0142759,System Maintenance,2025-06-01,14,Medium,4.4,24.0,1,3.6,3,0.57,0.34,0.09,2,3,3
EMP_015,TSK_0142760,Feature Development,2024-02-09,18,Low,10.9,68.2,1,3.2,4,0.56,0.44,0.12,5,3,3
EMP_015,TSK_0142761,Bug Fix,2025-10-23,12,Medium,3.5,25.0,1,3.6,3,0.44,0.31,0.13,2,3,2
EMP_015,TSK_0142762,Feature Development,2024-03-16,16,Medium,3.8,25.1,1,3.9,2,0.49,0.35,0.02,2,1,3
EMP_015,TSK_0142763,Feature Development,2025-09-30,12,Medium,1.8,6.9,1,5.0,1,0.72,0.25,0.17,1,2,2
EMP_015,TSK_0142764,Data Pipeline,2026-02-01,13,Medium,1.0,9.3,1,5.0,0,0.96,0.36,0.09,1,2,0
EMP_015,TSK_0142765,Feature Development,2024-05-27,14,Medium,6.6,37.5,1,3.6,1,0.82,0.56,0.13,4,2,1
