employee_id,task_type,task_given_date,days_to_deadline,priority,original_completed_days,actual_hours_to_complete,is_completed,rating,perceived_difficulty,primary_skill_matching,secondary_skill_matching,ternary_skill_matching,volume_metric,dependency_score,error_risk,given_day_of_week,given_month,given_year
EMP_017,Feature Development,2024-04-05,18,Low,,,0,,2,0.77,0.26,0.03,2,1,2,4,4,2024
EMP_017,Code Review,2025-12-15,20,Low,1.5,8.7,1,5.0,2,0.93,0.47,0.16,1,2,0,0,12,2025
EMP_017,Feature Development,2024-08-23,9,Medium,,,0,,2,0.94,0.39,0.22,1,5,3,4,8,2024
EMP_017,Documentation,2024-03-29,23,Low,,,0,,3,0.93,0.5,0.14,5,4,3,4,3,2024
EMP_017,Bug Fix,2025-12-27,21,Medium,,,0,,3,0.72,0.52,0.09,5,3,1,5,12,2025
EMP_017,Feature Development,2026-01-03,6,Critical,,,0,,2,0.31,0.19,0.04,3,1,3,5,1,2026
EMP_017,Code Review,2025-07-10,8,High,2.7,20.5,1,4.2,2,0.82,0.13,0.06,2,1,3,3,7,2025
EMP_017,Code Review,2025-06-11,17,Medium,,,0,,4,0.82,0.37,0.16,5,3,2,2,6,2025
EMP_017,Bug Fix,2025-01-28,14,Low,0.5,8.4,1,5.0,1,0.68,0.26,0.1,1,0,0,1,1,2025
EMP_017,Bug Fix,2024-03-17,18,Medium,6.3,42.7,1,3.7,3,0.33,0.11,0.06,4,2,3,6,3,2024
EMP_017,Data Pipeline,2025-06-17,6,Critical,,,0,,2,0.61,0.46,0.02,3,1,0,1,6,2025
EMP_017,Bug Fix,2025-06-28,7,Critical,,,0,,1,0.7,0.25,0.08,3,3,4,5,6,2025
EMP_017,Code Review,2025-08-29,6,Critical,4.3,30.6,1,3.4,2,0.59,0.17,0.08,3,3,2,4,8,2025
EMP_017,Documentation,2025-09-21,19,Low,0.7,4.0,1,5.0,0,0.91,0.5,0.01,1,0,0,6,9,2025
EMP_017,Documentation,2026-02-08,24,Low,,,0,,4,0.53,0.29,0.06,3,2,3,6,2,2026
EMP_017,Bug Fix,2025-08-14,3,Critical,1.4,8.0,1,3.7,1,0.76,0.3,0.11,1,1,1,3,8,2025
EMP_017,Feature Development,2024-10-31,6,Critical,5.2,32.5,1,3.8,3,0.76,0.3,0.08,3,3,1,3,10,2024
EMP_017,Bug Fix,2024-10-25,23,Low,6.2,41.6,1,4.3,2,0.91,0.33,0.03,4,2,2,4,10,2024
EMP_017,Bug Fix,2024-11-01,17,Medium,3.3,28.6,1,5.0,1,0.98,0.86,0.16,4,2,0,4,11,2024
EMP_017,Code Review,2025-10-01,23,Low,6.9,46.8,1,4.2,4,0.59,0.06,0.02,4,3,4,2,10,2025
EMP_017,Bug Fix,2025-08-14,16,Medium,6.8,47.2,1,3.4,4,0.57,0.34,0.16,4,2,2,3,8,2025
EMP_017,Bug Fix,2024-12-04,14,Medium,5.4,40.5,1,3.9,2,0.82,0.48,0.27,4,3,2,2,12,2024
EMP_017,Feature Development,2024-12-23,20,Low,4.6,36.5,1,5.0,3,0.9,0.07,0.01,3,3,2,0,12,2024
EMP_017,Bug Fix,2024-10-04,7,High,3.0,19.8,1,4.4,1,0.69,0.5,0.11,2,2,1,4,10,2024
EMP_017,Code Review,2024-08-12,21,Medium,6.8,52.6,1,2.3,5,0.39,0.22,0.09,4,3,5,0,8,2024
EMP_017,Documentation,2024-04-01,3,Critical,,,0,,1,0.9,0.4,0.09,1,0,0,0,4,2024
EMP_017,Code Review,2024-12-11,12,Medium,2.1,19.4,1,4.3,2,0.62,0.13,0.01,2,1,2,2,12,2024
EMP_017,Feature Development,2025-10-11,7,Critical,4.9,33.0,1,3.9,3,0.69,0.22,0.04,3,3,1,5,10,2025
EMP_017,Data Pipeline,2026-01-30,7,High,0.6,6.6,1,5.0,0,0.79,0.63,0.32,1,2,2,4,1,2026
EMP_017,Data Pipeline,2024-10-28,18,Medium,3.3,14.9,1,5.0,0,0.85,0.35,0.18,2,2,2,0,10,2024
EMP_017,System Maintenance,2025-04-03,14,Medium,0.9,6.8,1,5.0,1,0.62,0.07,0.04,1,1,2,3,4,2025
EMP_017,System Maintenance,2026-01-17,7,Critical,4.5,34.3,1,4.3,3,0.77,0.66,0.11,3,2,1,5,1,2026
EMP_017,Data Pipeline,2025-12-22,17,Medium,3.2,21.4,1,4.6,3,0.73,0.32,0.24,2,3,3,0,12,2025
EMP_017,Code Review,2025-11-10,17,Medium,5.4,38.1,1,3.6,4,0.49,0.33,0.18,3,2,3,0,11,2025
EMP_017,Bug Fix,2024-01-21,22,Low,,,0,,1,0.58,0.45,0.2,1,2,2,6,1,2024
EMP_017,Documentation,2025-01-01,5,High,,,0,,2,0.89,0.8,0.3,1,1,0,2,1,2025
EMP_017,Code Review,2025-11-14,17,Low,3.3,21.4,1,4.9,3,0.79,0.28,0.11,2,2,3,4,11,2025
EMP_017,Bug Fix,2025-06-23,5,Critical,1.3,14.3,1,4.4,1,0.75,0.38,0.15,2,1,0,0,6,2025
EMP_017,Documentation,2024-04-27,11,High,4.2,25.5,1,4.3,2,0.61,0.13,0.05,3,2,1,5,4,2024
EMP_017,Feature Development,2025-03-19,9,High,1.9,18.1,1,5.0,1,0.56,0.28,0.12,2,3,2,2,3,2025
EMP_017,Feature Development,2024-10-28,15,Low,4.9,27.3,1,3.9,2,0.88,0.4,0.05,3,1,3,0,10,2024
EMP_017,Data Pipeline,2025-01-18,16,Low,,,0,,1,0.56,0.36,0.27,1,3,1,5,1,2025
EMP_017,Feature Development,2024-02-19,11,Medium,2.2,17.7,1,4.7,1,0.62,0.27,0.02,2,2,1,0,2,2024
EMP_017,Feature Development,2026-03-27,7,High,2.4,20.1,1,3.5,3,0.6,0.21,0.02,2,3,4,4,3,2026
EMP_017,Bug Fix,2025-09-29,18,Low,2.8,20.4,1,5.0,2,0.69,0.27,0.07,2,4,3,0,9,2025
EMP_017,Feature Development,2024-04-13,9,Medium,1.2,9.1,1,5.0,1,0.97,0.15,0.06,1,3,1,5,4,2024
EMP_017,Code Review,2024-07-11,14,Medium,3.5,24.7,1,5.0,1,0.76,0.27,0.11,3,2,1,3,7,2024
EMP_017,Data Pipeline,2025-09-01,14,Medium,5.2,36.8,1,4.1,4,0.4,0.3,0.08,3,2,3,0,9,2025
EMP_017,System Maintenance,2025-02-05,21,Low,8.5,59.3,1,3.5,4,0.89,0.63,0.23,5,3,3,2,2,2025
EMP_017,Bug Fix,2024-08-11,6,Critical,,,0,,2,0.76,0.61,0.22,2,2,1,6,8,2024
EMP_017,Bug Fix,2025-02-01,10,Critical,9.8,70.1,1,3.4,5,0.78,0.47,0.24,5,4,3,5,2,2025
EMP_017,Code Review,2025-12-09,15,Medium,3.5,20.7,1,5.0,2,0.58,0.25,0.12,2,3,2,1,12,2025
EMP_017,System Maintenance,2024-09-02,19,Low,2.3,20.1,1,5.0,2,0.71,0.31,0.28,2,2,1,0,9,2024
EMP_017,Data Pipeline,2024-08-18,7,High,0.7,10.6,1,5.0,1,0.88,0.42,0.23,1,1,1,6,8,2024
EMP_017,Feature Development,2024-08-28,17,Low,3.2,26.3,1,4.1,1,0.73,0.37,0.08,3,4,4,2,8,2024
EMP_017,Feature Development,2024-05-26,15,Medium,3.4,22.3,1,3.5,3,0.35,0.21,0.07,2,2,4,6,5,2024
EMP_017,Bug Fix,2025-11-06,22,Low,1.7,18.0,1,5.0,2,0.62,0.32,0.07,2,3,1,3,11,2025
EMP_017,Documentation,2025-08-19,6,High,1.0,10.3,1,5.0,2,0.74,0.34,0.06,1,2,2,1,8,2025
EMP_017,Documentation,2026-02-17,4,Critical,1.0,7.8,1,4.9,2,0.77,0.27,0.11,1,1,2,1,2,2026
EMP_017,Bug Fix,2024-02-18,9,High,2.3,16.0,1,5.0,1,0.93,0.46,0.07,2,2,1,6,2,2024
EMP_017,Data Pipeline,2025-06-23,15,Medium,2.8,15.8,1,4.7,1,0.74,0.1,0.01,2,3,2,0,6,2025
EMP_017,Code Review,2025-04-30,21,Low,4.6,31.7,1,5.0,3,0.93,0.55,0.05,3,1,0,2,4,2025
EMP_017,Code Review,2024-09-22,19,Medium,4.2,23.0,1,4.9,1,0.89,0.67,0.33,3,2,2,6,9,2024
EMP_017,Feature Development,2024-10-02,12,Medium,,,0,,2,0.8,0.12,0.02,3,2,2,2,10,2024
EMP_017,Code Review,2025-04-22,6,Critical,3.2,18.8,1,3.8,0,0.81,0.33,0.1,3,4,3,1,4,2025
EMP_017,Code Review,2025-07-27,11,Medium,1.6,14.0,1,5.0,3,0.62,0.28,0.17,1,2,2,6,7,2025
EMP_017,Documentation,2026-05-14,13,High,,,0,,4,0.55,0.33,0.07,4,3,3,3,5,2026
EMP_017,Code Review,2024-04-20,15,Low,0.5,8.9,1,5.0,1,0.82,0.31,0.1,1,1,1,5,4,2024
EMP_017,Bug Fix,2025-12-14,11,Medium,1.3,7.4,1,5.0,0,0.95,0.84,0.35,1,3,2,6,12,2025
EMP_017,Bug Fix,2024-01-01,10,High,5.0,32.2,1,5.0,2,0.79,0.72,0.13,3,0,1,0,1,2024
EMP_017,Bug Fix,2024-01-08,19,Low,3.2,24.8,1,5.0,1,0.93,0.35,0.23,3,2,2,0,1,2024
EMP_017,Feature Development,2024-12-04,22,Low,3.2,21.4,1,5.0,2,0.95,0.29,0.13,2,1,1,2,12,2024
EMP_017,System Maintenance,2026-01-15,3,Critical,1.5,9.1,1,4.8,2,0.75,0.55,0.19,1,2,1,3,1,2026
EMP_017,Documentation,2024-09-25,17,Medium,3.5,23.6,1,4.8,4,0.57,0.28,0.03,2,2,3,2,9,2024
EMP_017,Feature Development,2024-04-12,8,High,,,0,,1,0.62,0.2,0.01,1,2,1,4,4,2024
EMP_017,Bug Fix,2025-07-01,19,Low,1.5,5.9,1,5.0,1,0.59,0.28,0.18,1,2,1,1,7,2025
EMP_017,Documentation,2026-01-01,17,Medium,7.2,50.8,1,3.8,4,0.63,0.29,0.11,4,2,3,3,1,2026
EMP_017,Feature Development,2024-08-12,21,Low,7.1,49.5,1,4.1,4,0.72,0.43,0.21,4,3,3,0,8,2024
EMP_017,Documentation,2026-01-06,12,Medium,3.3,18.5,1,5.0,1,0.86,0.32,0.2,2,3,2,1,1,2026
EMP_017,Data Pipeline,2025-08-14,9,High,2.0,13.3,1,3.9,1,0.67,0.38,0.22,2,3,4,3,8,2025
EMP_017,Code Review,2026-04-04,8,High,0.5,5.1,1,5.0,1,0.55,0.31,0.1,1,2,0,5,4,2026
EMP_017,Data Pipeline,2024-09-02,10,Medium,1.6,14.7,1,5.0,0,0.75,0.24,0.04,2,0,2,0,9,2024
EMP_017,Code Review,2024-11-06,26,Low,9.3,59.8,1,3.5,4,0.74,0.28,0.1,5,1,2,2,11,2024
EMP_017,Code Review,2025-09-05,10,High,2.6,11.1,1,4.3,0,0.88,0.37,0.19,2,2,0,4,9,2025
EMP_017,Documentation,2025-01-21,8,Critical,,,0,,3,0.63,0.26,0.03,4,2,3,1,1,2025
EMP_017,Feature Development,2025-03-19,24,Low,,,0,,3,0.61,0.33,0.23,5,1,1,2,3,2025
EMP_017,Code Review,2025-01-15,5,High,0.6,4.8,1,5.0,0,0.89,0.24,0.02,1,1,0,2,1,2025
EMP_017,Feature Development,2025-10-25,6,High,0.7,11.0,1,5.0,3,0.53,0.29,0.09,1,3,3,5,10,2025
EMP_017,System Maintenance,2026-01-29,7,High,1.3,9.9,1,5.0,1,0.7,0.4,0.11,1,1,1,3,1,2026
EMP_017,Documentation,2024-07-15,18,Medium,8.8,60.8,1,4.2,4,0.93,0.71,0.07,5,3,3,0,7,2024
EMP_017,Data Pipeline,2026-05-10,17,Medium,3.5,19.5,1,4.6,2,0.95,0.68,0.04,2,1,2,6,5,2026
EMP_017,Code Review,2024-09-07,21,Low,2.3,19.7,1,5.0,3,0.72,0.25,0.04,2,2,2,5,9,2024
EMP_017,Data Pipeline,2024-09-21,25,Low,7.9,50.4,1,4.6,4,0.59,0.41,0.15,4,3,2,5,9,2024
EMP_017,Code Review,2024-04-03,14,Medium,1.2,8.8,1,5.0,1,0.99,0.79,0.33,1,2,1,2,4,2024
EMP_017,Documentation,2024-04-25,13,Medium,,,0,,3,0.56,0.29,0.08,2,3,4,3,4,2024
EMP_017,Documentation,2026-05-18,9,Medium,1.2,8.5,1,5.0,0,0.68,0.18,0.04,1,2,1,0,5,2026
EMP_017,Bug Fix,2024-02-21,10,High,2.2,15.6,1,4.2,1,0.57,0.26,0.03,2,3,3,2,2,2024
EMP_017,Feature Development,2025-06-18,19,Medium,4.6,29.5,1,5.0,2,0.77,0.22,0.05,3,1,1,2,6,2025
EMP_017,System Maintenance,2024-09-23,14,High,10.2,69.6,1,3.4,5,0.7,0.53,0.18,5,3,4,0,9,2024
EMP_017,Bug Fix,2025-03-20,12,Low,,,0,,1,0.72,0.51,0.34,1,3,2,3,3,2025
EMP_017,Feature Development,2024-01-04,8,Critical,,,0,,4,0.92,0.48,0.22,4,2,4,3,1,2024
EMP_017,System Maintenance,2025-12-01,25,Low,7.9,55.1,1,4.0,3,0.9,0.77,0.25,5,2,2,0,12,2025
EMP_017,Feature Development,2025-10-05,15,Medium,2.7,20.2,1,5.0,2,0.61,0.45,0.15,2,3,1,6,10,2025
EMP_017,Data Pipeline,2026-05-05,6,High,1.9,9.6,1,4.6,2,0.68,0.47,0.25,1,2,1,1,5,2026
EMP_017,Feature Development,2024-03-08,11,Medium,2.1,18.4,1,4.4,2,0.87,0.45,0.22,2,1,3,4,3,2024
EMP_017,System Maintenance,2025-08-07,7,High,,,0,,2,0.82,0.3,0.05,1,3,3,3,8,2025
EMP_017,Code Review,2024-09-30,18,Low,2.7,14.5,1,5.0,1,0.85,0.32,0.15,2,1,0,0,9,2024
EMP_017,System Maintenance,2025-07-22,17,Medium,5.6,40.3,1,4.8,2,0.86,0.41,0.18,4,0,0,1,7,2025
EMP_017,Bug Fix,2024-09-09,20,Medium,5.6,43.4,1,4.0,4,0.52,0.34,0.09,4,2,3,0,9,2024
EMP_017,Feature Development,2024-09-15,10,Medium,3.7,23.2,1,5.0,3,0.79,0.11,0.05,2,2,1,6,9,2024
EMP_017,Code Review,2024-11-07,14,Medium,2.6,16.6,1,5.0,1,0.88,0.57,0.05,2,3,2,3,11,2024
EMP_017,Bug Fix,2025-10-27,15,Medium,7.4,54.6,1,1.9,5,0.2,0.15,0.05,4,2,5,0,10,2025
EMP_017,Documentation,2025-05-21,8,High,2.6,15.8,1,4.6,1,0.93,0.47,0.27,2,2,1,2,5,2025
EMP_017,System Maintenance,2024-01-24,9,High,2.0,17.7,1,4.8,1,0.82,0.58,0.17,2,1,0,2,1,2024
EMP_017,Code Review,2026-02-03,13,Medium,0.5,4.0,1,5.0,0,0.94,0.26,0.14,1,2,1,1,2,2026
EMP_017,Documentation,2024-07-26,22,Low,3.3,19.6,1,5.0,1,0.79,0.38,0.07,2,2,2,4,7,2024
EMP_017,Bug Fix,2024-07-31,15,Medium,3.4,22.1,1,4.5,3,0.34,0.2,0.03,2,2,1,2,7,2024
EMP_017,Code Review,2026-03-14,6,Critical,,,0,,1,0.93,0.77,0.22,3,1,0,5,3,2026
EMP_017,Feature Development,2025-06-13,7,High,1.8,11.7,1,5.0,1,0.9,0.71,0.36,1,1,0,4,6,2025
EMP_017,Documentation,2024-05-14,14,Medium,3.9,23.8,1,5.0,3,0.99,0.48,0.13,2,2,2,1,5,2024
EMP_017,Feature Development,2024-12-29,14,Medium,3.5,20.3,1,4.4,2,0.97,0.27,0.14,2,1,2,6,12,2024
EMP_017,Documentation,2025-08-06,8,High,,,0,,1,0.88,0.51,0.19,2,2,0,2,8,2025
EMP_017,Bug Fix,2025-04-30,8,High,1.2,11.6,1,5.0,3,0.93,0.59,0.08,1,2,1,2,4,2025
EMP_017,Feature Development,2024-05-02,12,Medium,,,0,,1,0.9,0.8,0.45,2,1,0,3,5,2024
EMP_017,Code Review,2024-09-17,8,High,3.5,20.5,1,3.8,3,0.6,0.37,0.13,2,2,2,1,9,2024
EMP_017,Code Review,2025-10-04,12,High,7.1,48.3,1,3.4,4,0.36,0.19,0.08,4,2,3,5,10,2025
EMP_017,Code Review,2024-08-24,13,Medium,2.0,13.8,1,5.0,0,0.89,0.66,0.33,2,2,1,5,8,2024
EMP_017,Code Review,2025-04-25,21,Medium,9.2,60.1,1,3.5,4,0.53,0.11,0.05,5,3,4,4,4,2025
EMP_017,Code Review,2025-07-07,22,Low,2.6,19.9,1,5.0,3,0.19,0.11,0.04,2,1,4,0,7,2025
EMP_017,Feature Development,2026-03-14,13,Medium,,,0,,2,0.82,0.48,0.11,2,3,2,5,3,2026
EMP_017,Feature Development,2025-04-06,21,Low,1.8,17.2,1,5.0,2,0.75,0.56,0.23,2,3,3,6,4,2025
EMP_017,Bug Fix,2024-01-13,24,Low,5.4,32.4,1,5.0,3,0.82,0.1,0.03,3,3,2,5,1,2024
EMP_017,Feature Development,2025-05-04,16,Medium,1.4,13.2,1,5.0,3,0.35,0.19,0.09,1,1,3,6,5,2025
EMP_017,Documentation,2025-07-23,12,Medium,,,0,,3,0.73,0.44,0.22,2,3,3,2,7,2025
EMP_017,Code Review,2025-08-09,3,Critical,,,0,,2,0.59,0.2,0.03,1,2,3,5,8,2025
EMP_017,Bug Fix,2024-12-14,6,Critical,3.8,28.1,1,3.5,2,0.63,0.2,0.07,3,2,3,5,12,2024
EMP_017,Documentation,2025-06-06,18,Low,2.0,10.0,1,5.0,1,1.0,0.69,0.35,1,2,2,4,6,2025
EMP_017,Code Review,2026-04-14,11,High,5.1,33.0,1,3.8,3,0.72,0.2,0.03,3,3,2,1,4,2026
EMP_017,Feature Development,2025-03-26,6,High,1.4,12.2,1,3.6,1,0.49,0.24,0.08,1,3,3,2,3,2025
EMP_017,Code Review,2024-07-06,12,Low,1.6,8.4,1,5.0,1,0.78,0.36,0.08,1,2,2,5,7,2024
EMP_017,Bug Fix,2025-08-12,24,Low,,,0,,1,0.77,0.43,0.04,2,1,1,1,8,2025
EMP_017,Documentation,2024-06-13,5,Critical,3.9,20.5,1,3.5,2,0.74,0.43,0.2,2,1,2,3,6,2024
EMP_017,Code Review,2026-04-18,19,Medium,3.9,32.1,1,3.9,3,0.65,0.34,0.13,3,1,3,5,4,2026
EMP_017,Bug Fix,2024-11-18,18,Low,5.8,35.7,1,4.1,3,0.88,0.22,0.03,3,1,3,0,11,2024
EMP_017,Bug Fix,2026-04-18,16,Medium,3.3,17.8,1,4.8,1,0.79,0.41,0.23,2,2,2,5,4,2026
EMP_017,Code Review,2024-09-22,18,Low,,,0,,3,0.74,0.43,0.3,2,2,1,6,9,2024
EMP_017,Data Pipeline,2024-12-31,13,Medium,1.3,8.6,1,5.0,1,0.41,0.29,0.18,1,2,1,1,12,2024
EMP_017,Bug Fix,2024-04-07,15,Low,,,0,,4,0.57,0.09,0.03,2,4,4,6,4,2024
EMP_017,Data Pipeline,2024-02-14,13,High,5.9,40.2,1,4.0,2,0.99,0.28,0.1,4,3,3,2,2,2024
EMP_017,Data Pipeline,2025-05-29,19,Medium,3.2,30.1,1,4.5,3,0.43,0.28,0.04,3,2,3,3,5,2025
EMP_017,Code Review,2024-01-09,17,Low,1.5,14.6,1,5.0,1,0.77,0.51,0.1,2,3,1,1,1,2024
EMP_017,Feature Development,2024-10-22,15,Medium,4.3,36.0,1,3.3,3,0.44,0.19,0.04,3,2,4,1,10,2024
EMP_017,Bug Fix,2025-11-03,13,High,7.1,44.4,1,4.6,3,0.73,0.49,0.14,4,2,2,0,11,2025
EMP_017,Bug Fix,2025-05-01,14,Medium,0.6,8.1,1,5.0,2,0.86,0.42,0.14,1,1,0,3,5,2025
EMP_017,Feature Development,2026-04-08,13,Low,3.4,21.4,1,5.0,3,0.76,0.24,0.08,2,1,2,2,4,2026
EMP_017,Data Pipeline,2025-11-05,7,High,,,0,,1,0.66,0.41,0.05,1,1,0,2,11,2025
EMP_017,Code Review,2024-06-28,12,Medium,1.2,8.2,1,5.0,1,0.88,0.47,0.26,1,2,2,4,6,2024
EMP_017,Bug Fix,2024-12-26,28,Low,6.9,50.9,1,5.0,3,0.65,0.19,0.08,5,1,3,3,12,2024
EMP_017,Code Review,2025-04-15,9,High,2.9,19.0,1,3.8,2,0.77,0.19,0.06,2,1,3,1,4,2025
EMP_017,Documentation,2025-07-30,10,Medium,0.5,4.2,1,5.0,0,0.8,0.5,0.22,1,3,2,2,7,2025
EMP_017,Documentation,2024-01-26,16,Medium,1.8,7.8,1,5.0,2,0.78,0.47,0.09,1,3,3,4,1,2024
EMP_017,Data Pipeline,2025-10-11,10,High,4.4,29.7,1,4.1,2,0.5,0.35,0.09,3,1,2,5,10,2025
EMP_017,Documentation,2026-04-16,18,Medium,6.5,42.6,1,3.1,3,0.83,0.14,0.06,4,2,3,3,4,2026
EMP_017,Bug Fix,2025-07-04,6,High,1.5,7.2,1,4.6,0,0.66,0.51,0.22,1,3,1,4,7,2025
EMP_017,Feature Development,2026-04-19,4,Critical,1.5,5.5,1,4.5,1,0.75,0.6,0.2,1,2,1,6,4,2026
EMP_017,Feature Development,2024-07-19,8,High,3.6,29.6,1,3.8,3,0.59,0.41,0.05,3,3,3,4,7,2024
EMP_017,Code Review,2024-11-25,27,Low,6.6,43.2,1,5.0,3,0.89,0.35,0.13,4,1,0,0,11,2024
EMP_017,Documentation,2026-02-04,13,Low,,,0,,1,0.8,0.36,0.18,2,2,1,2,2,2026
EMP_017,Bug Fix,2024-07-07,17,Medium,4.8,32.6,1,4.4,4,0.75,0.22,0.03,3,3,3,6,7,2024
EMP_017,Documentation,2025-07-23,5,Critical,2.6,20.1,1,4.0,2,0.54,0.3,0.06,2,2,2,2,7,2025
EMP_017,Feature Development,2025-09-21,19,Low,1.4,10.6,1,5.0,2,0.69,0.5,0.18,1,1,1,6,9,2025
EMP_017,System Maintenance,2024-08-29,12,Medium,1.4,14.3,1,5.0,1,0.55,0.16,0.05,1,2,1,3,8,2024
EMP_017,Feature Development,2024-11-30,15,Medium,2.1,11.8,1,5.0,3,0.6,0.48,0.08,1,4,3,5,11,2024
EMP_017,Code Review,2026-03-30,24,Low,,,0,,2,0.67,0.32,0.14,2,2,2,0,3,2026
EMP_017,System Maintenance,2024-08-06,14,Medium,5.1,33.7,1,4.2,3,0.86,0.52,0.11,3,1,1,1,8,2024
EMP_017,Bug Fix,2026-05-01,22,Medium,10.2,67.3,1,2.5,5,0.64,0.34,0.12,5,2,3,4,5,2026
EMP_017,Code Review,2025-01-11,14,Medium,1.1,8.5,1,5.0,1,0.97,0.46,0.12,1,1,0,5,1,2025
EMP_017,Code Review,2025-11-14,23,Low,5.8,38.4,1,4.8,2,0.67,0.3,0.05,4,2,1,4,11,2025
EMP_017,Code Review,2024-07-25,20,Medium,5.4,42.3,1,3.9,3,0.6,0.4,0.04,4,2,2,3,7,2024
EMP_017,Documentation,2025-02-26,22,Low,,,0,,2,0.45,0.15,0.03,4,3,3,2,2,2025
EMP_017,Bug Fix,2025-03-15,17,Medium,5.0,38.3,1,5.0,2,0.89,0.82,0.28,4,2,1,5,3,2025
EMP_017,Documentation,2024-05-07,24,Low,,,0,,3,0.78,0.2,0.07,3,1,2,1,5,2024
EMP_017,Bug Fix,2024-02-18,22,Low,1.0,14.0,1,5.0,3,0.3,0.1,0.04,1,1,3,6,2,2024
EMP_017,Feature Development,2024-03-16,16,Medium,8.6,63.0,1,3.5,4,0.75,0.61,0.32,5,5,4,5,3,2024
EMP_017,System Maintenance,2024-09-07,11,High,,,0,,1,0.64,0.3,0.13,3,3,0,5,9,2024
EMP_017,Bug Fix,2024-04-29,12,Medium,3.5,20.3,1,3.3,2,0.42,0.33,0.21,2,3,3,0,4,2024
EMP_017,Documentation,2025-09-21,11,Medium,1.5,10.3,1,5.0,1,0.69,0.43,0.08,1,2,2,6,9,2025
EMP_017,Code Review,2024-11-15,13,Low,1.3,8.2,1,5.0,1,0.84,0.39,0.07,1,1,1,4,11,2024
EMP_017,Documentation,2024-01-21,5,Critical,3.4,20.1,1,2.9,2,0.49,0.42,0.11,2,1,2,6,1,2024
EMP_017,System Maintenance,2025-11-13,6,Critical,3.1,23.5,1,3.8,3,0.77,0.46,0.08,2,2,2,3,11,2025
EMP_017,Data Pipeline,2024-03-23,15,Medium,6.2,41.8,1,4.4,3,0.83,0.51,0.08,4,3,1,5,3,2024
EMP_017,Code Review,2025-11-23,10,High,4.5,34.3,1,4.1,3,0.87,0.22,0.0,3,2,1,6,11,2025
EMP_017,Bug Fix,2025-09-07,14,Low,,,0,,1,0.62,0.43,0.1,2,0,2,6,9,2025
EMP_017,Bug Fix,2026-03-03,13,High,,,0,,3,0.67,0.36,0.09,4,2,1,1,3,2026
EMP_017,Bug Fix,2026-04-16,10,High,6.0,43.9,1,3.7,3,0.51,0.22,0.02,4,1,2,3,4,2026
EMP_017,Code Review,2024-09-11,15,Medium,0.6,7.9,1,5.0,2,0.41,0.18,0.08,1,2,2,2,9,2024
EMP_017,Data Pipeline,2025-09-22,9,Critical,,,0,,3,0.75,0.26,0.02,4,2,3,0,9,2025
EMP_017,Bug Fix,2025-02-24,20,Low,1.3,14.4,1,5.0,1,0.81,0.54,0.18,2,0,0,0,2,2025
EMP_017,System Maintenance,2024-06-20,18,Low,1.3,12.1,1,5.0,0,0.65,0.2,0.11,2,0,0,3,6,2024
EMP_017,Bug Fix,2025-08-27,20,Low,1.7,9.4,1,5.0,1,0.68,0.27,0.06,1,1,0,2,8,2025
EMP_017,Data Pipeline,2024-10-24,18,Low,0.5,6.6,1,5.0,1,0.88,0.32,0.03,1,2,1,3,10,2024
EMP_017,Documentation,2026-02-25,20,Low,8.8,57.3,1,4.0,3,0.79,0.18,0.08,5,2,3,2,2,2026
EMP_017,Feature Development,2024-01-23,13,Low,,,0,,3,0.85,0.55,0.35,2,2,2,1,1,2024
EMP_017,System Maintenance,2024-10-20,4,Critical,0.8,7.8,1,4.8,1,0.74,0.51,0.2,1,1,2,6,10,2024
EMP_017,Feature Development,2024-05-29,13,High,6.9,48.2,1,3.2,4,0.6,0.34,0.13,4,2,4,2,5,2024
EMP_017,Bug Fix,2024-11-14,11,Medium,4.1,20.7,1,3.7,2,0.63,0.14,0.09,2,2,2,3,11,2024
EMP_017,Documentation,2024-02-19,5,Critical,2.7,20.9,1,2.9,2,0.88,0.28,0.03,2,3,3,0,2,2024
EMP_017,Bug Fix,2024-11-23,14,Medium,,,0,,2,0.67,0.38,0.22,2,4,4,5,11,2024
EMP_017,Data Pipeline,2024-09-07,17,Low,0.5,6.0,1,5.0,1,0.59,0.41,0.0,1,1,2,5,9,2024
EMP_017,System Maintenance,2024-09-09,15,Medium,,,0,,0,0.97,0.78,0.17,1,1,0,0,9,2024
EMP_017,Bug Fix,2025-09-25,8,High,1.7,16.9,1,4.8,2,0.39,0.16,0.05,2,3,1,3,9,2025
EMP_017,Code Review,2025-05-01,11,Medium,2.2,15.5,1,5.0,3,0.7,0.23,0.06,1,3,2,3,5,2025
EMP_017,Bug Fix,2025-01-10,10,Critical,8.5,54.4,1,3.2,3,0.6,0.3,0.04,5,4,2,4,1,2025
EMP_017,Feature Development,2025-01-14,15,Medium,0.8,9.9,1,5.0,0,0.75,0.46,0.13,1,4,1,1,1,2025
EMP_017,Documentation,2025-10-30,24,Low,5.2,36.3,1,3.7,2,0.66,0.39,0.12,4,2,3,3,10,2025
EMP_017,Feature Development,2025-01-04,11,Low,2.0,8.5,1,5.0,2,0.61,0.25,0.09,1,2,2,5,1,2025
EMP_017,System Maintenance,2025-11-09,10,Critical,8.0,63.6,1,4.0,4,0.59,0.16,0.02,5,3,2,6,11,2025
EMP_017,Bug Fix,2025-11-28,20,Medium,7.7,58.1,1,3.5,4,0.44,0.24,0.04,5,2,3,4,11,2025
